number_recipients,year,filing_id,ein,desc_noncash_assistance,amount_cash_grant,method_valuation,job_id,type_of_grant_assistance,pdf_key,region,manner_cash_disbursement,amount_noncash_assistance,source_url,index
44,2010,60646973_2010,60646973,tuition reduction,286338,,30d5a8109803167aa7454b6b6e9d9747ec973894688f627cca1f6610314970ef,Scholarships,EIN_60646973_YEAR_2010_FORMTYPE_990.pdf,Sub-Saharan Africa,"Check, wire",56681,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F06-0646973_990_201006.pdf,
1,2010,60646973_2010,60646973,,808,,30d5a8109803167aa7454b6b6e9d9747ec973894688f627cca1f6610314970ef,Grants - other benefits,EIN_60646973_YEAR_2010_FORMTYPE_990.pdf,Central America and the Caribbean,Check,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F06-0646973_990_201006.pdf,
48,2010,60646973_2010,60646973,,36597,,30d5a8109803167aa7454b6b6e9d9747ec973894688f627cca1f6610314970ef,Grants - other benefits,EIN_60646973_YEAR_2010_FORMTYPE_990.pdf,East asia and the Pacific,Check,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F06-0646973_990_201006.pdf,
85,2010,60646973_2010,60646973,,246892,,30d5a8109803167aa7454b6b6e9d9747ec973894688f627cca1f6610314970ef,Fellowships,EIN_60646973_YEAR_2010_FORMTYPE_990.pdf,Sub-Saharan Africa,"check, Wire",,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F06-0646973_990_201006.pdf,
1,2010,60646973_2010,60646973,,2198,,30d5a8109803167aa7454b6b6e9d9747ec973894688f627cca1f6610314970ef,Grants - other benefits,EIN_60646973_YEAR_2010_FORMTYPE_990.pdf,middle East and North Africa,Check,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F06-0646973_990_201006.pdf,
16,2010,60646973_2010,60646973,,57663,,30d5a8109803167aa7454b6b6e9d9747ec973894688f627cca1f6610314970ef,Student Stipends,EIN_60646973_YEAR_2010_FORMTYPE_990.pdf,Central America and the Caribbean,check,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F06-0646973_990_201006.pdf,
1,2010,60646973_2010,60646973,,872,,30d5a8109803167aa7454b6b6e9d9747ec973894688f627cca1f6610314970ef,Grants-other benefits,EIN_60646973_YEAR_2010_FORMTYPE_990.pdf,,Check,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F06-0646973_990_201006.pdf,
47,2010,60646973_2010,60646973,,242631,,30d5a8109803167aa7454b6b6e9d9747ec973894688f627cca1f6610314970ef,Student Stipends,EIN_60646973_YEAR_2010_FORMTYPE_990.pdf,East Asia and the Pacific,check,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F06-0646973_990_201006.pdf,
,2010,60646973_2010,60646973,,,,30d5a8109803167aa7454b6b6e9d9747ec973894688f627cca1f6610314970ef,,EIN_60646973_YEAR_2010_FORMTYPE_990.pdf,North America,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F06-0646973_990_201006.pdf,
105,2010,60646973_2010,60646973,,440981,,30d5a8109803167aa7454b6b6e9d9747ec973894688f627cca1f6610314970ef,Student Stipends,EIN_60646973_YEAR_2010_FORMTYPE_990.pdf,EUROPE (INCLUDING ICELAND AND GREENLAND),check,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F06-0646973_990_201006.pdf,
1,2010,60646973_2010,60646973,,416,,30d5a8109803167aa7454b6b6e9d9747ec973894688f627cca1f6610314970ef,Grants - other benefits,EIN_60646973_YEAR_2010_FORMTYPE_990.pdf,south America,Check,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F06-0646973_990_201006.pdf,
15,2010,60646973_2010,60646973,,94241,,30d5a8109803167aa7454b6b6e9d9747ec973894688f627cca1f6610314970ef,Student Stipends,EIN_60646973_YEAR_2010_FORMTYPE_990.pdf,Middle East and North Africa,check,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F06-0646973_990_201006.pdf,
5,2010,60646973_2010,60646973,,5674,,30d5a8109803167aa7454b6b6e9d9747ec973894688f627cca1f6610314970ef,Grants - other benefits,EIN_60646973_YEAR_2010_FORMTYPE_990.pdf,south asia,Check,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F06-0646973_990_201006.pdf,
23,2010,60646973_2010,60646973,,114127,,30d5a8109803167aa7454b6b6e9d9747ec973894688f627cca1f6610314970ef,Student Stipends,EIN_60646973_YEAR_2010_FORMTYPE_990.pdf,North America,check,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F06-0646973_990_201006.pdf,
14,2010,60646973_2010,60646973,,10574,,30d5a8109803167aa7454b6b6e9d9747ec973894688f627cca1f6610314970ef,Grants - other benefits,EIN_60646973_YEAR_2010_FORMTYPE_990.pdf,Sub-Saharan Africa,Check,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F06-0646973_990_201006.pdf,
4,2010,60646973_2010,60646973,,22470,,30d5a8109803167aa7454b6b6e9d9747ec973894688f627cca1f6610314970ef,Student Stipends,EIN_60646973_YEAR_2010_FORMTYPE_990.pdf,Russia & the Newly Independent States,check,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F06-0646973_990_201006.pdf,
24,2010,60646973_2010,60646973,,104254,,30d5a8109803167aa7454b6b6e9d9747ec973894688f627cca1f6610314970ef,Student Stipends,EIN_60646973_YEAR_2010_FORMTYPE_990.pdf,South America,check,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F06-0646973_990_201006.pdf,
19,2010,60646973_2010,60646973,,60559,,30d5a8109803167aa7454b6b6e9d9747ec973894688f627cca1f6610314970ef,Student Stipends,EIN_60646973_YEAR_2010_FORMTYPE_990.pdf,South Asia,check,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F06-0646973_990_201006.pdf,
46,2010,60646973_2010,60646973,,172081,,30d5a8109803167aa7454b6b6e9d9747ec973894688f627cca1f6610314970ef,Student Stipends,EIN_60646973_YEAR_2010_FORMTYPE_990.pdf,sub-Saharan Africa,Check,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F06-0646973_990_201006.pdf,
,2010,60646973_2010,60646973,,,,30d5a8109803167aa7454b6b6e9d9747ec973894688f627cca1f6610314970ef,See Add'l Data,EIN_60646973_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F06-0646973_990_201006.pdf,
,2010,60646973_2010,60646973,Schedule F,,,30d5a8109803167aa7454b6b6e9d9747ec973894688f627cca1f6610314970ef,,EIN_60646973_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F06-0646973_990_201006.pdf,
34,2010,60646973_2010,60646973,,145106,,30d5a8109803167aa7454b6b6e9d9747ec973894688f627cca1f6610314970ef,Fellowships,EIN_60646973_YEAR_2010_FORMTYPE_990.pdf,Central America and the Caribbean,"Check, Wire",,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F06-0646973_990_201006.pdf,
406,2010,60646973_2010,60646973,,3662228,,30d5a8109803167aa7454b6b6e9d9747ec973894688f627cca1f6610314970ef,Fellowships,EIN_60646973_YEAR_2010_FORMTYPE_990.pdf,East Asia and the Pacific,"check, wire",,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F06-0646973_990_201006.pdf,
173,2010,60646973_2010,60646973,,540047,,30d5a8109803167aa7454b6b6e9d9747ec973894688f627cca1f6610314970ef,Fellowships,EIN_60646973_YEAR_2010_FORMTYPE_990.pdf,EUROPE (INCLUDING ICELAND AND GREENLAND),"check, Wire",,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F06-0646973_990_201006.pdf,
62,2010,60646973_2010,60646973,,185493,,30d5a8109803167aa7454b6b6e9d9747ec973894688f627cca1f6610314970ef,Fellowships,EIN_60646973_YEAR_2010_FORMTYPE_990.pdf,Middle East and North Africa,"check, Wire",,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F06-0646973_990_201006.pdf,
8,2010,60646973_2010,60646973,,16380,,30d5a8109803167aa7454b6b6e9d9747ec973894688f627cca1f6610314970ef,Fellowships,EIN_60646973_YEAR_2010_FORMTYPE_990.pdf,North America,"check, Wire",,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F06-0646973_990_201006.pdf,
15,2010,60646973_2010,60646973,,36743,,30d5a8109803167aa7454b6b6e9d9747ec973894688f627cca1f6610314970ef,Fellowships,EIN_60646973_YEAR_2010_FORMTYPE_990.pdf,Russia & the Newly Independent States,check,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F06-0646973_990_201006.pdf,
63,2010,60646973_2010,60646973,,241659,,30d5a8109803167aa7454b6b6e9d9747ec973894688f627cca1f6610314970ef,Fellowships,EIN_60646973_YEAR_2010_FORMTYPE_990.pdf,South America,"check, Wire",,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F06-0646973_990_201006.pdf,
48,2010,60646973_2010,60646973,,142648,,30d5a8109803167aa7454b6b6e9d9747ec973894688f627cca1f6610314970ef,Fellowships,EIN_60646973_YEAR_2010_FORMTYPE_990.pdf,South Asia,"check, Wire",,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F06-0646973_990_201006.pdf,
19,2010,60646973_2010,60646973,,156053,,30d5a8109803167aa7454b6b6e9d9747ec973894688f627cca1f6610314970ef,Scholarships,EIN_60646973_YEAR_2010_FORMTYPE_990.pdf,Central America and the Caribbean,Check,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F06-0646973_990_201006.pdf,
126,2010,60646973_2010,60646973,tuition reduction,433362,,30d5a8109803167aa7454b6b6e9d9747ec973894688f627cca1f6610314970ef,Scholarships,EIN_60646973_YEAR_2010_FORMTYPE_990.pdf,East Asia and the Pacific,"Check,Wire",436296,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F06-0646973_990_201006.pdf,
,2009,741159753_2009,741159753,Schedule F,,,4974ff8bf11dc154eea0938708d0d262eba1ec2382573c4df854a6a16069ae03,,EIN_741159753_YEAR_2009_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F74-1159753_990_200905.pdf,
,2010,741159753_2010,741159753,Schedule F,,,a82ccf94146842240aa200d5ae6729600aad4c6ecc12683c19da555ed9713b19,,EIN_741159753_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_04_EO%2F74-1159753_990_201005.pdf,
,2009,951911219_2009,951911219,,,110,3b5f18b838988d7329c40e8f6832ff58ab084e89d63daa4698ee38beca695ffc,,EIN_951911219_YEAR_2009_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2010_06_EO%2F95-1911219_990_200906.pdf,0
,2009,951911219_2009,951911219,Schedule F,,09902008,3b5f18b838988d7329c40e8f6832ff58ab084e89d63daa4698ee38beca695ffc,,EIN_951911219_YEAR_2009_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2010_06_EO%2F95-1911219_990_200906.pdf,1
,2010,951911219_2010,951911219,Schedule F,,,c77c02163509a4a41c89eebed037d18ff01d34c46444d4d6c7985c24e246f22e,,EIN_951911219_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F95-1911219_990_201006.pdf,
,2009,541282616_2009,541282616,,,110,ce55d7e4967925658e9cae04762b7d5bacec22a50ea606454020aed24fc118e5,,EIN_541282616_YEAR_2009_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2010_12_EO%2F54-1282616_990_200912.pdf,0
,2009,541282616_2009,541282616,Schedule F,,09902009,ce55d7e4967925658e9cae04762b7d5bacec22a50ea606454020aed24fc118e5,,EIN_541282616_YEAR_2009_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2010_12_EO%2F54-1282616_990_200912.pdf,1
,2010,521645262_2010,521645262,,,,6b6626c8beb91a7e0db935fb8988d3029655fc9c500497a54b5930f16ec299ac,(12),EIN_521645262_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2012_03_EO%2F52-1645262_990_201012.pdf,
,2010,521645262_2010,521645262,,,,6b6626c8beb91a7e0db935fb8988d3029655fc9c500497a54b5930f16ec299ac,(13),EIN_521645262_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2012_03_EO%2F52-1645262_990_201012.pdf,
,2010,521645262_2010,521645262,,,,6b6626c8beb91a7e0db935fb8988d3029655fc9c500497a54b5930f16ec299ac,(14),EIN_521645262_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2012_03_EO%2F52-1645262_990_201012.pdf,
,2010,521645262_2010,521645262,,,,6b6626c8beb91a7e0db935fb8988d3029655fc9c500497a54b5930f16ec299ac,(15),EIN_521645262_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2012_03_EO%2F52-1645262_990_201012.pdf,
,2010,521645262_2010,521645262,,,,6b6626c8beb91a7e0db935fb8988d3029655fc9c500497a54b5930f16ec299ac,(16),EIN_521645262_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2012_03_EO%2F52-1645262_990_201012.pdf,
,2010,521645262_2010,521645262,,,,6b6626c8beb91a7e0db935fb8988d3029655fc9c500497a54b5930f16ec299ac,(17),EIN_521645262_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2012_03_EO%2F52-1645262_990_201012.pdf,
,2010,521645262_2010,521645262,,,,6b6626c8beb91a7e0db935fb8988d3029655fc9c500497a54b5930f16ec299ac,(18),EIN_521645262_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2012_03_EO%2F52-1645262_990_201012.pdf,
,2010,521645262_2010,521645262,,,,6b6626c8beb91a7e0db935fb8988d3029655fc9c500497a54b5930f16ec299ac,(1),EIN_521645262_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2012_03_EO%2F52-1645262_990_201012.pdf,
,2010,521645262_2010,521645262,,,,6b6626c8beb91a7e0db935fb8988d3029655fc9c500497a54b5930f16ec299ac,(2),EIN_521645262_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2012_03_EO%2F52-1645262_990_201012.pdf,
,2010,521645262_2010,521645262,,,,6b6626c8beb91a7e0db935fb8988d3029655fc9c500497a54b5930f16ec299ac,(3),EIN_521645262_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2012_03_EO%2F52-1645262_990_201012.pdf,
,2010,521645262_2010,521645262,,,,6b6626c8beb91a7e0db935fb8988d3029655fc9c500497a54b5930f16ec299ac,(4),EIN_521645262_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2012_03_EO%2F52-1645262_990_201012.pdf,
,2010,521645262_2010,521645262,,,,6b6626c8beb91a7e0db935fb8988d3029655fc9c500497a54b5930f16ec299ac,(5),EIN_521645262_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2012_03_EO%2F52-1645262_990_201012.pdf,
,2010,521645262_2010,521645262,,,,6b6626c8beb91a7e0db935fb8988d3029655fc9c500497a54b5930f16ec299ac,(6),EIN_521645262_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2012_03_EO%2F52-1645262_990_201012.pdf,
,2010,521645262_2010,521645262,,,,6b6626c8beb91a7e0db935fb8988d3029655fc9c500497a54b5930f16ec299ac,(7),EIN_521645262_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2012_03_EO%2F52-1645262_990_201012.pdf,
,2010,521645262_2010,521645262,,,,6b6626c8beb91a7e0db935fb8988d3029655fc9c500497a54b5930f16ec299ac,(8),EIN_521645262_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2012_03_EO%2F52-1645262_990_201012.pdf,
,2010,521645262_2010,521645262,,,,6b6626c8beb91a7e0db935fb8988d3029655fc9c500497a54b5930f16ec299ac,(9),EIN_521645262_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2012_03_EO%2F52-1645262_990_201012.pdf,
,2010,521645262_2010,521645262,,,,6b6626c8beb91a7e0db935fb8988d3029655fc9c500497a54b5930f16ec299ac,(10),EIN_521645262_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2012_03_EO%2F52-1645262_990_201012.pdf,
,2010,521645262_2010,521645262,,,,6b6626c8beb91a7e0db935fb8988d3029655fc9c500497a54b5930f16ec299ac,(11),EIN_521645262_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2012_03_EO%2F52-1645262_990_201012.pdf,
,2010,810235407_2010,810235407,Schedule F,,,4c8be46b688d346b543cc36257cfbef776edefbdd99db5a6679859b9683c4d36,,EIN_810235407_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_02_EO%2F81-0235407_990_201006.pdf,
1,2008,841123082_2008,841123082,FMV,29800,,b9fd13c28d56e8a54c710581195fb2dd2ebfce7de8e2f87d9bc33fc548abc077,GENERAL SUPPORT,EIN_841123082_YEAR_2008_FORMTYPE_990.pdf,EAST ASIA AND THE PACIFIC,WIRE,,https://projects.propublica.org/nonprofits/download-filing?path=2009_09_EO%2F84-1123082_990_200812.pdf,
1,2008,841123082_2008,841123082,FMV,400,,b9fd13c28d56e8a54c710581195fb2dd2ebfce7de8e2f87d9bc33fc548abc077,GENERAL SUPPORT,EIN_841123082_YEAR_2008_FORMTYPE_990.pdf,SOUTH AMERICA,CHECK,,https://projects.propublica.org/nonprofits/download-filing?path=2009_09_EO%2F84-1123082_990_200812.pdf,
,2008,841123082_2008,841123082,Schedule F,,,b9fd13c28d56e8a54c710581195fb2dd2ebfce7de8e2f87d9bc33fc548abc077,,EIN_841123082_YEAR_2008_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2009_09_EO%2F84-1123082_990_200812.pdf,
2,2010,841123082_2010,841123082,FMV,5663,,ada45c766a3494cbb58aaf123754b4eddc6fbfe074daa4cf90e1b877277b6d50,GENERAL SUPPORT AND EQUIP,EIN_841123082_YEAR_2010_FORMTYPE_990.pdf,RUSSIA,WIRE,,https://projects.propublica.org/nonprofits/download-filing?path=2011_10_EO%2F84-1123082_990_201012.pdf,
1,2010,841123082_2010,841123082,FMV,3246,,ada45c766a3494cbb58aaf123754b4eddc6fbfe074daa4cf90e1b877277b6d50,EQUIPMENT,EIN_841123082_YEAR_2010_FORMTYPE_990.pdf,EUROPE,WIRE,,https://projects.propublica.org/nonprofits/download-filing?path=2011_10_EO%2F84-1123082_990_201012.pdf,
1,2010,841123082_2010,841123082,FMV,5000,,ada45c766a3494cbb58aaf123754b4eddc6fbfe074daa4cf90e1b877277b6d50,BENEVOLENT,EIN_841123082_YEAR_2010_FORMTYPE_990.pdf,SUB-SAHARAN AFRICA,WIRE,,https://projects.propublica.org/nonprofits/download-filing?path=2011_10_EO%2F84-1123082_990_201012.pdf,
1,2010,841123082_2010,841123082,FMV,1592,,ada45c766a3494cbb58aaf123754b4eddc6fbfe074daa4cf90e1b877277b6d50,BENEVOLENT,EIN_841123082_YEAR_2010_FORMTYPE_990.pdf,SUB-SAHARAN AFRICA,WESTERN UNION,,https://projects.propublica.org/nonprofits/download-filing?path=2011_10_EO%2F84-1123082_990_201012.pdf,
1,2010,841123082_2010,841123082,FMV,3708,,ada45c766a3494cbb58aaf123754b4eddc6fbfe074daa4cf90e1b877277b6d50,GENERAL SUPPORT,EIN_841123082_YEAR_2010_FORMTYPE_990.pdf,SUB-SAHARAN AFRICA,WIRE,,https://projects.propublica.org/nonprofits/download-filing?path=2011_10_EO%2F84-1123082_990_201012.pdf,
1,2010,841123082_2010,841123082,FMV,100,,ada45c766a3494cbb58aaf123754b4eddc6fbfe074daa4cf90e1b877277b6d50,GENERAL SUPPORT,EIN_841123082_YEAR_2010_FORMTYPE_990.pdf,EAST ASIA AND THE PACIFIC,WIRE,,https://projects.propublica.org/nonprofits/download-filing?path=2011_10_EO%2F84-1123082_990_201012.pdf,
1,2010,841123082_2010,841123082,FMV,5550,,ada45c766a3494cbb58aaf123754b4eddc6fbfe074daa4cf90e1b877277b6d50,GENERAL SUPPORT,EIN_841123082_YEAR_2010_FORMTYPE_990.pdf,SOUTH ASIA,WIRE,,https://projects.propublica.org/nonprofits/download-filing?path=2011_10_EO%2F84-1123082_990_201012.pdf,
,2010,742124788_2010,742124788,,,,f39e8847048b3e8b70dec729e15d48a96f890324a51eff0036d09008214e1d50,(12),EIN_742124788_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F74-2124788_990_201012.pdf,
,2010,742124788_2010,742124788,,,,f39e8847048b3e8b70dec729e15d48a96f890324a51eff0036d09008214e1d50,(13),EIN_742124788_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F74-2124788_990_201012.pdf,
,2010,742124788_2010,742124788,,,,f39e8847048b3e8b70dec729e15d48a96f890324a51eff0036d09008214e1d50,(14),EIN_742124788_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F74-2124788_990_201012.pdf,
,2010,742124788_2010,742124788,,,,f39e8847048b3e8b70dec729e15d48a96f890324a51eff0036d09008214e1d50,(15),EIN_742124788_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F74-2124788_990_201012.pdf,
,2010,742124788_2010,742124788,,,,f39e8847048b3e8b70dec729e15d48a96f890324a51eff0036d09008214e1d50,(16),EIN_742124788_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F74-2124788_990_201012.pdf,
,2010,742124788_2010,742124788,,,,f39e8847048b3e8b70dec729e15d48a96f890324a51eff0036d09008214e1d50,(17),EIN_742124788_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F74-2124788_990_201012.pdf,
